URL,Content_title,Contents,Sentiment,Keyword,Count-keyword
https://www.eurosport.com/football/transfers/2020-2021/jadon-sancho-willing-to-wait-until-2021-for-manchester-united-transfer-paper-round_sto7913615/story.shtml,Jadon Sancho willing to wait until 2021 for Manchester United transfer - Paper Round,"Manchester United are set to make a new bid for Jadon Sancho, but the Borussia Dortmund winger is happy to wait until 2021 for his Old Trafford move. Elsewhere, Manchester City are desperate for new defenders following their 5-2 defeat to Leicester City on Sunday and Tottenham turn to a fierce London rival for a defensive addition. It's Wednesday's Paper Round... ",positive,manchester united,1
https://www.eurosport.com/football/transfers/2020-2021/manchester-united-make-12m-bid-for-alex-telles-paper-round_sto7911494/story.shtml,Manchester United make £12m bid for Alex Telles - Paper Round,"Manchester United bid £12 million for Porto defender Alex Telles, Newcastle take Florent Indalecio on trial, Mesut Ozil loses his squad number in anticipation of Houssem Aouar, and Ruben Loftus-Cheek may leave Chelsea on loan. ",neutral,manchester united,1
https://www.eurosport.com/football/premier-league/2021-2022/ralf-rangnick-takes-austria-job-will-juggle-with-manchester-united-consultancy-role-in-bid-to-make-c_sto8904667/story.shtml,"Ralf Rangnick takes Austria job, will juggle with Manchester United consultancy role in bid to make club 'real force'","The move will inevitably raise questions about Ralf Rangnick’s commitment to Manchester United, who he was parachuted in to lead as interim manager after Ole Gunnar Solskjaer’s dismissal in November. Rangnick, who has penned a deal until 2024 with Austria, will move into a consultancy role at the end of the season at Old Trafford. Ajax boss Erik ten Hag takes the United reins this summer. ",positive,manchester united,1
https://www.eurosport.com/football/transfers-1/2021-2022/borussia-dortmund-battle-with-manchester-united-to-sign-sebastien-haller-as-erling-haaland-replaceme_sto8904318/story.shtml,Borussia Dortmund battle with Manchester United to sign Sebastien Haller as Erling Haaland replacement – Paper Round,"Manchester United and Borussia Dortmund are ready to fight over former West Ham United transfer flop Sebastien Haller this summer. Elsewhere, Chelsea have compiled a transfer shortlist to replace the outgoing Antonio Rudiger, Aaron Wan-Bissaka could face a shock summer return to Crystal Palace and Southampton are ready to reject any approaches for club captain James Ward-Prowse. ",neutral,manchester united,1
https://www.eurosport.com/football/premier-league/2021-2022/erik-ten-hag-needs-to-clear-out-any-doubters-this-summer-or-face-manchester-united-failure_sto8901600/story.shtml,Erik ten Hag needs to clear out any doubters this summer or face Manchester United failure,"After reports emerged that players at Manchester United already have doubts over their incoming manager, Ajax's Erik ten Hag, it is clear that the Dutchman cannot look for continuity when he arrives. Paul Pogba will be out the door, but it might be that Ten Hag has to get rid of even the players who are content to stay on. ",positive,manchester united,1
https://www.eurosport.com/football/premier-league/2021-2022/erik-ten-hag-ralf-rangnick-backs-very-good-choice-coach-to-be-a-success-at-manchester-united_sto8895201/story.shtml,Erik ten Hag: Ralf Rangnick backs 'very good choice' coach to be a success at Manchester United,"Ralf Rangnick has thrown his full support behind Erik ten Hag, who will take over as Manchester United manager in the summer. Rangnick is set to continue at United at the end of his time as interim boss in a consultancy role. When asked about Ten Hag, he said: ""I think he would be a good choice and I still believe he will be a very good choice."" ",positive,manchester united,1
https://www.eurosport.com/football/premier-league/2021-2022/chelsea-must-view-manchester-united-s-decline-as-a-warning-as-they-prepare-for-roman-abramovich-exit_sto8902591/story.shtml,Chelsea must view Manchester United's decline as a warning as they prepare for Roman Abramovich exit,"Manchester United have suffered a remarkable and close to catastrophic decline since the departure of Alex Ferguson and David Gill. Ed Woodward presided over one mistake after another, and the club's struggles should serve as a warning to Chelsea as they prepare for the sale of the club by Roman Abramovich. ",neutral,manchester united,1
https://www.eurosport.com/football/premier-league/2021-2022/thomas-tuchel-sad-to-see-antonio-rudiger-leave-chelsea-with-real-madrid-transfer-expected-in-summer_sto8902523/story.shtml,Thomas Tuchel sad to see Antonio Rudiger leave Chelsea with Real Madrid transfer expected in summer,"Chelsea look set to lose defender Antonio Rudiger this summer as he is reportedly going to join Real Madrid when his contract expires. Rudiger, 29, has been a key player under Thomas Tuchel, who is not happy to see the German international leave. Rudiger could be available for Chelsea when they face Manchester United in the Premier League on Thursday. ",positive,manchester united,1
https://www.eurosport.com/football/premier-league/2021-2022/premier-league-live-updates-arsenal-v-manchester-united_sto8895516/story.shtml,Premier League result - Arsenal go fourth and heap misery on Manchester United with emphatic victory,"Premier League, Emirates Stadium - Arsenal 3 (Tavares 2', Saka 31' pen., Xhaka 70') Manchester United 1 (Ronaldo 33') ",neutral,manchester united,1
https://www.football365.com/news/romano-reveals-liverpool-ready-transfer-tchouameni-monaco-manchester-united-chelsea,"Romano reveals Liverpool ‘ready to make their move’ for Man Utd, Chelsea-linked midfielder","Italian journalist Fabrizio Romano has revealed that Liverpool are prepared to go big to bring Monaco midfielder Aurelien Tchouameni to the club this summer. Tchouameni has been coveted by a number of clubs around Europe with both Manchester United and Chelsea linked in recent months. The 22-year-old has played at every age group for France from under-16 all the way up to under-21 before making his first senior appearance in September last year. Would this season be a success if Liverpool won one out of four from here? Tchouameni completed a move from Bordeaux to Monaco in 2020 and has scored six goals in 92 appearances in all competitionsfor theMonégasques, from a mainly defensive midfield position. And now Liverpool – who have put a brilliant squad together in recent years – are ready to bid for the Frenchman this summer, according to Romano, with the Reds “targeting a new midfielder”. “Aurelien Tchouameni is certainly a player being monitored by Liverpool,”Romano wrote on Anfield Watch. “Who have had conversations with the agent of the Monaco midfielder. However, the €45 million price tag – set last summer – is no longer valid. A far higher offer will be needed to prise Tchouameni away from France. “But the 22-year-old is planning for a different experience this summer and that is undoubtedly why Liverpool may be ready to make their move. However, Real Madrid has been following Tchouameni for some time, and the Reds will face competition from other top clubs interested in the French international.” A deal for Fulham attacking midfielder Fabio Carvalho, which collapsed on deadline day in January, is understood to be close with Liverpool to pay “around£5m plus £2.7m in add-ons”. Romano added: “Klopp will also be involved in all the transfer decisions in the coming months and he has already given his green light for the signing of Fulham’sFabio Carvalho. The deal is already closed, the paperwork has been completed in recent days and there is no doubt: Carvalho will soon be announced as the first new signing of the 2022/2023 season, with a long-term contract until June 30, 2027. “The Portuguese talent has already been to the AXA Training Centre to meet with Klopp and he extensively explored Liverpool’s facilities before completing a medical – with Fulham’s permission. “Liverpool will pay around £5m plus £2.7m in add-ons, including a sell-on clause for 20% of Carvalho’s future sale. Liverpool faced competition from other clubs, who had tried to enter the race for his signature in February following the collapsed deal between Liverpool and Fulham on Deadline Day, for reasons of time in completing the contract. “But Carvalho has respected his agreement with the Reds, and the club themselves have an excellent relationship with Fulham after agreeing to keep the terms of the agreement reached in January instead of signing Carvalho on a free transfer this summer. The move has been particularly appreciated at Craven Cottage and future ties between the clubs are likely to be friendly. “Carvalho’s programme for the future is very clear: as things stand there is no planned return to Fulham on loan next season. Liverpool intend to keep Carvalho in the first team and consider him part of the group, but the final confirmation will come during pre-season after Klopp has the chance to assess his new midfielder.” ",positive,manchester united,1
https://www.football365.com/news/ravanelli-spurs-premier-league-title-conte-manchester-united-new-defence,Ravanelli claims Spurs can win title next season and Man Utd need a ‘whole new defence’,"Fabrizio Ravanelli reckons Spurs can win the Premier League title next season but admits they will have to “fight hard” to achieve that under Antonio Conte. Tottenham have been much better in the second half of the campaign under Conte with the Italian replacing Nuno Espirito Santo at the beginning of November. Nuno left the club after they lost five of his last seven Premier League matches in charge with Spurs sitting ninth in the Premier League. Top ten players recently found down the back of the Premier League sofa who are thriving Tottenham are now up to fifth under Conte, two points behind fourth-placed Arsenal with the race for the final Champions League spot well underway. And Middlesbrough legend Ravanelli reckons Spurs have a chance of winning the Premier League title next season with Conte at the helm. Ravanelli told The Sun: “I believe he has been doing very well at Tottenham but when a coach, especiallyConte, gets to a team, he needs time. I’m pretty sure he can make tremendous progress and achieve exactly what he has in mind. “Tottenhamhas always been missing something – they never really manage to take that necessary step forward in quality. They have had a good mentality but it’s not been effective in getting the results they want. “Now withConte and Fabio Paratici, they will be able to make the right choices to give them the right identity to win. They will be able to then possibly win thePremier Leaguein this way. Next year will be the turning point.” Ravanelli added: “This year they have less chance than Arsenal [to get top four] but knowing Conte, in these moments, he always wins duels. He is so focused and so determined and I’m pretty sure they will finish fourth and get into the Champions League. “As for winning the Premier League next year, they will have to fight hard. We cannot forget Manchester City and Liverpool. Tottenham have got seven or eight excellent players. “They need to focus on the defence because that is their main weakness. They would also need to strengthen the midfield with new signings and sign a new striker to play alongside Harry Kane. “Kane is the best but he is not enough so they will need to strengthen there next season. It won’t be easy.” Conte was linked with the Man Utd job before taking over at Spurs and Ravanelli reckons the Red Devils need huge changes in the summer to progress under Erik ten Hag. Ravanelli continued: “If Conte had had the possibility to work with theManchester Unitedplayers, certainly it would have been easier for him to achieve certain results. “United have many players who are not fit to wear the shirt or up to the expectation of winning the Premier League and Champions League. There should be some turnover of players. “I don’t want to be nasty but honest. Without naming specific players, the whole defence should be changed completely. It needs radical change. “I truly believe withErik ten Hag, a new cycle is about to start. He did really well at Ajax and enjoyed remarkable results. “He has always given great value to young players. If he starts working with the young players who understand what it means to play for United, they can make the difference and improve.” ",positive,manchester united,1
https://www.football365.com/news/ten-hag-eyes-southampton-west-ham-stars-for-man-utd-fit-perfectly-into-his-system,"Ten Hag eyes Saints, West Ham stars for Man Utd who ‘fit perfectly into his system’","According to reports, Erik ten Hag has picked out players from Southampton and West Ham who would ‘fit perfectly’ into his system at Man Utd. The stars in question are James-Ward-Prowse and Jarrod Bowen. The latter has been linked with Liverpool in recent months. Bowen has been one of West Ham’s standout players this term both domestically and in Europe. He has grabbed 16 goals and eleven assists from his 47 outings across all competitions. Who thinks the Manchester United Treble beats a Liverpool Quadruple? Ward-Prowse meanwhile progressed through the ranks at Southampton. He has played over 350 times for the Saints. He has also featured ten times for England since he made his debut in 2017. The free-kick specialist has impressed for Southampton this term. He has contributed nine goals and five assists in the Premier League. Spanish outlet Fichajes are reporting that Ward-Prowse and Bowen are ‘covered by Ten Hag for his Man Utd.’ Ward-Prowse is ‘one of the first names’ on the Dutchman’s ‘agenda’, while it is noted that Bowen has been one of the ‘main Premier League revelations’ in recent seasons. The report adds that Ten Hag is also an admirer of Feyenoord left-back Tyrell Malacia who is rated at around€15m. Elsewhere, Gary Neville has insisted that Ten Hag should be expected to win the Premier League title in the fourth year of his reign at Man Utd. The Dutchman was confirmed as the new permanent Red Devils boss last month with interim manager Ralf Rangnick making way at the end of the season. “I said four to five years to win a title and I don’t disagree with Jamie’s timeline of Champions League in the first two seasons while he’s sorting the recruitment out and getting used to the club. “Third season getting very close, I think to the point whereby the club have got confidence and won a trophy maybe. “And then that fourth year really is where they have to win a title, fifth year. That’s where I think really you’re looking at the moment realistically. “We all hope he comes in and blows everyone away and that Jurgen Klopp and Pep Guardiola blow up somehow. “But they’re not blowing up are they? They’re achieving the same numbers of points year in year out so if their consistency remains, which there’s no reason to say it won’t then Ten Hag’s got a massive job to make up that points gap.” ",positive,manchester united,1
https://www.football365.com/news/keane-claims-rangnick-decision-start-mata-reveals-man-utd-mindset,Keane claims Rangnick’s decision to start ‘magician’ reveals current Man Utd ‘mindset’,"Roy Keane thinks Man Utd are “giving players a run-out for the wrong reasons” after Ralf Rangnick started Juan Mata on Monday night. The Spaniard produced a good performance for the Red Devils on Monday as they beat Brentford 3-0 at Old Trafford with goals coming from Bruno Fernandes, Cristiano Ronaldo and Raphael Varane. Mata was making his first Premier League start of the campaign with the 34-year-old starting just three of his ten appearances in all competitions this term. Manchester United are shuffling their pack, but can lost leopards change their spots? The decision by interim boss Rangnick to start Mata frustrated Man Utd legend Keane who thinks the German is “giving players a run-out for the wrong reasons”. “I’m surprised. It’s his first start of the season, he obviously knows he’s leaving the club. There’s some loyalty there, giving him a run-out. “He came on for 20 minutes the other night but starting a game is much different. It tells you where the mindset is. They are giving players a run-out for the wrong reasons.” 🗣 “I’m surprised.” Roy Keane says he wasn’t expecting Juan Mata to start over Marcus Rashford this evening for Manchester United. pic.twitter.com/MYVJQzJ9BS — Football Daily (@footballdaily) May 2, 2022 But Rangnick was pleased with Mata’s performance against Brentford and when asked whether he could’ve used him more often, the Man Utd boss replied:“Yes, maybe it was the first game he played from the beginning, [but it] also had to do with the opposition in this position and in the last couple of weeks he was one of the players who showed in training how professional he is and how much he loves the game. “He had moments when he played like a magician.” Mata is out of contract at Man Utd at the end of the season and looks almost certain that he will leave the club in the summer. On Mata’s future, Rangnick added: “I don’t know [if he’s leaving]. He hasn’t confirmed that but it is possible. “It was an important night for players who have been here quite a long time and played well for the club.” Phil Jones, who has also struggled for game time in recent seasons, got on the pitch for the final 15 minutes in what is likely to be his Old Trafford farewell with Man Utd finishing the season with away trips to Brighton and Crystal Palace. “For personal reasons he didn’t train a lot, yesterday was the first,” said Rangnick of Jones. “He asked me to allow him some time at home. Tonight was one of those nights I would have loved to have five subs.”  ",positive,manchester united,2
