,URL,Content_title,Contents,Sentiment
0,https://sport.mthai.com/football/premierleague/417211.html,สิ้นสุดการรอคอย!! หงส์แดง ลิเวอร์พูล ผงาดคว้าแชมป์พรีเมียร์ลีก 2019-2020,แชมป์ที่เหล่าสาวกหงส์แดงรอคอยมาอย่างยาวนานร่วม 30 ปี ทำให้สโมสร ลิเวอร์พูล คว้าแชมป์ลีกสูงสุดเป็นสมัยที่ 19 ได้สำเร็จหลังคู่แข่งอย่างแมนเชสเตอร์ ซิตี้ ที่ลงแข่งขันเมื่อคืนนี้พลาดท่า เสียที บุกเยือนถิ่นสิงโตน้ำเงินคราม เชลซี พ่าย 2-1 ทำให้ยกถ้วยพรีเมียร์ลีกให้ลิเวอร์พูลไปอย่างเป็นทางการ โดยคะแนนที่ห่างกันถึง 23 คะแนน แม้จะมีโปรแกรมที่ลงแข่งขันเหลืออีก 7 นัดก็ตาม วันที่ 3 กรกฎาคม 2563 แมนเชสเตอร์ ซิตี้ (แชมป์เก่า) เวลา 02.15 น. ลิเวอร์พูล (แชมป์ใหม่)    (เดิมลีกสุงสุดของอังกฤษมีชื่อว่า ดิวิชั่น 1 ก่อนจะถูกเปลี่ยนชื่อเป็น พรีเมียร์ลีก ปี 1992 หรือ พ.ศ. 2535) (เดิมลีกสุงสุดของอังกฤษมีชื่อว่า ดิวิชั่น 1 ก่อนจะถูกเปลี่ยนชื่อเป็น พรีเมียร์ลีก ปี 1992 หรือ พ.ศ. 2535) ,negative
1,https://sport.mthai.com/football/premierleague/417144.html,สถิติฟุตบอล ท็อตแนม ฮ็อทสเปอร์ vs แมนเชสเตอร์ ยูไนเต็ด วันที่ 20 มิ.ย. 2563,วันที่ 20 มิถุนายน 2563 แข่งขันเวลา 02.15 น. ,
2,https://sport.mthai.com/football/premierleague/417126.html,สถิติฟุตบอล แมนเชสเตอร์ ซิตี้ vs อาร์เซน่อล คืนนี้ 18 มิ.ย. 2563,วันที่ 18 มิถุนายน 2563 แข่งขันเวลา 02.15 น. ,
3,https://sport.mthai.com/football/416701.html,บุรีรัมย์ ยูไนเต็ด จับมือ เสือเหลือง ดอร์ทมุนด์ วางเป้าพัฒนาทีมเยาวชนต่อเนื่อง,"ล่าสุดสโมสรบุรีรัมย์ ยูไนเต็ด และสโมสรโบรุสเซีย ดอร์ทมุนด์ ได้จับมือเป็นพันธมิตรทางฟุตบอลอย่างต่อเนื่อง เพื่อเป็นการยกระดับการพัฒนานักเตะให้มีความเข้มข้นมากขึ้นกว่าเดิม โดย นายไชยชนก ชิดชอบ รองผู้อำนวยการสายงานการตลาดและการสื่อสาร บริษัท บุรีรัมย์ ยูไนเต็ด จำกัด ในฐานะผู้บริหารซึ่งดูแลกิจกรรมฟุตบอลเยาวชนของสโมสรบุรีรัมย์ ยูไนเต็ด เปิดเผยถึงความร่วมมือเป็นพันธมิตรกันว่า “สโมสรบุรีรัมย์ ยูไนเต็ด มีความยินดีเป็นอย่างยิ่ง ที่เราทั้ง 2 สโมสรยังคงดำเนินความสัมพันธ์อันดีต่อกันไปอีก ปีนี้เราหวังว่าจะเป็นอีกหนึ่งปีที่พิเศษของเราทั้ง 2 สโมสร ซึ่งที่ผ่านมากิจกรรมที่จัดขึ้นร่วมกันได้รับการตอบรับอย่างดี รวมทั้งขอบคุณ สโมสร โบรุสเซีย ดอร์ทมุนด์ ที่ต้อนรับเรา และนักเตะเยาวชนที่เดินทางไปเก็บตัวฝึกซ้อมที่ประเทศเยอรมัน”  “ปีนี้กิจกรรมที่เราจะได้ทำร่วมกันเชื่อว่าจะเข้มข้นมากขึ้น นักเตะที่เราจะส่งไปเก็บตัวที่สโมสรโบรุสเซีย ดอร์ทมุนด์ จะเป็นนักเตะแห่งอนาคตของบุรีรัมย์ ยูไนเต็ด และเชื่อว่าในอนาคตเราอาจจะมีการส่งสตาฟโค้ชที่ดูแลอะคาเดมี ไปเก็บเกี่ยวประสบการณ์ และนำกลับมาพัฒนาอะคาเดมี ของบุรีรัมย์ ยูไนเต็ด ให้แข็งแกร่งขึ้น เพื่อตอบโจทย์การพัฒนาระบบเยาวชนร่วมกัน และพัฒนาไปข้างหน้าอย่างแข็งแกร่ง และยั่งยืน” “นอกจากการพัฒนาระบบอะคาเดมี และเยาวชนร่วมกันแล้ว ในโอกาสต่อไป บุรีรัมย์ ยูไนเต็ด กับ โบรุสเซีย ดอร์ทมุนด์ ก็อาจจะสานสัมพันธทางธุรกิจกันเพิ่มเติมอีก เช่นการผลิตสินค้าสุดพิเศษของทั้ง 2 สโมสรร่วมกัน หรือมีการนำสินค้าของทั้ง 2 สโมสรไปขายในช็อปขายสินค้าของทั้ง 2 ทีม ซึ่งทั้งหมดเป็นแผนธุรกิจที่อาจจะได้ทำร่วมกันในอีกไม่นานนี้” ด้าน Mr. Suresh Letchmanan, Managing Director สโมสรโบรุสเซีย ดอร์ทมุนด์ ประจำภูมิภาค เอเชียแปซิฟิก กล่าวถึงการพัฒนานักเตะระดับเยาวชนร่วมกันว่า “ความสัมพันธ์ของเรากับ บุรีรัมย์ ยูไนเต็ด ในฤดูกาลที่ผ่านมาเป็นไปในทิศทางที่ดี และเป็นประโยชน์อย่างยิ่ง ดังนั้นเรามีความยินดีที่ได้สานต่อความร่วมมือ และการพัฒนาเยาวชนกับสโมสรที่กระตือรือร้น และมุ่งมั่นที่สุดในประเทศไทย” “การขยายธุรกิจอย่างจริงจังมายังตลาดต่างประเทศของสโมสรโบรุสเซีย ดอร์ทมุนด์ ไม่ใช่เรื่องเล็ก เราหวังว่าความสัมพันธ์ของเรากับ บุรีรัมย์ ยูไนเต็ด จะเติบโตอย่างเข้มแข็งต่อไปด้วยกันในฤดูกาล 2020 นี้” ด้าน Mr. Benedikt Scholz, Head of International & New Business สโมสรโบรุสซีย ดอร์ทมุนด์ กล่าวว่า “ในนามของสโมสรโบรุสเซีย ดอร์ทมุนด์ เราภูมิใจมากที่ได้ต่อสัญญาทำความร่วมมือกับสโมสรบุรีรัมย์ ยูไนเต็ด ครั้งนี้ มันมีความสำคัญกับเรามาก เพราะนั่นหมายถึงการที่เราได้ทำตามความปรารถนาที่จะช่วยสนับสนุนบุรีรัมย์ ยูไนเต็ด ทั้งในและนอกสนาม เราตั้งตารอกับสิ่งที่จะเกิดขึ้นในอนาคตเป็นอย่างยิ่ง” นอกจากนี้ ปราสาทสายฟ้า และเสือเหลือง ยังร่วมกับกลุ่มบริษัทกัลฟ์ เตรียมเดินหน้าโครงการ “GULF FOOTBALL CAMP ปีที่ 2” เพื่อเฟ้นหาเยาวชนเดินทางไปเปิดประสบการณ์ฟุตบอลที่ประเทศเยอรมัน เพื่อฝึกซ้อมกับโบรุสเซีย ดอร์ทมุนด์ อะคาเดมี ซึ่งมีแคมป์ฝึกซ้อมที่มีเทคโนโลยีที่มีความทันสมัยที่สุดแห่งหนึ่งในโลก และเตรียมส่งนักเตะจากบุรีรัมย์ ยูไนเต็ด อะคาเดมี เข้าร่วมฝึกซ้อมวิชาลูกหนังยังเมืองเบียร์ต่อเนื่องเป็นปีที่สองด้วย ทั้งนี้ตลอดความร่วมมือที่ผ่านมา สโมสรบุรีรัมย์ ยูไนเต็ด และสโมสรโบรุสเซีย ดอร์ทมุนด์ ได้ร่วมกันทำกิจกรรมที่ช่วยในการพัฒนาเยาวชน ไม่ว่าจะเป็น 1.การส่งโค้ชพัฒนานักเตะเยาวชน มาร่วมคัดเลือกนักเตะเยาวชนไทย ในกิจกรรม “GULF FOOTBALL CAMP” เพื่อหานักเตะ 4 คน ไปเก็บตัวฝึกซ้อมร่วมกับ DORTMUND ACADEMY พร้อมกับได้สร้างแรงบันดาลใจทางฟุตบอลให้กับเด็กไทย ได้เข้าชมเกมฟุตบอล ระหว่าง โบรุสเซีย ดอร์ทมุนด์ พบกับ ชาลเก้ 04, 2.จัดโปรแกรมฝึกฟุตบอลสุดพิเศษ เพื่อเปิดประสบการณ์โลกฟุตบอลให้กับ นักเตะเยาวชนจากโครงการ “FOOTBALL DEVELOPMENT PROGRAM” โปรแกรมการพัฒนาทักษะฟุตบอลเยาวชนของสโมสรบุรีรัมย์ ยูไนเต็ด ให้ได้เข้าไปฝึกทักษะฟุตบอลกับสโมสรโบรุสเซีย ดอร์ทมุนด์ พร้อมกับได้เข้าชมเกมบุนเดสลีกา ระหว่าง โบรุสเซีย ดอร์ทมุนด์ พบกับ โบรุสเซีย มึนเช่น กลัดบัค อีกด้วย ",neutral
4,https://sport.mthai.com/football/416460.html,ยับเยิน! แลมพาร์ด ก้มหน้ารับสภาพหลังโดนเสือใต้บุกยำคาบ้านเลกแรก,"โดย บาเยิร์น มิวนิค ยิงสามประตูในช่วงครึ่งหลังจาก แซร์จ กนาบรี้ ที่เหมาคนเดียวสองประตู และปิดท้ายด้วย โรเบิร์ต เลวานดอฟสกี้ ขณะทางฝั่งของ เชลซี ต้องเหลือ 10 คนในช่วงท้ายเกม เมื่อ มาร์กอส อลอนโซ่ โดนใบแดงไล่ออกจากสนาม ทำให้เสือใต้กุมความได้เปรียบอย่างมากจากเกมเลกแรก หลังเกม แฟร้งก์ แลมพาร์ด กุนซือสิงห์บลูยอมรับความจริงว่าลูกทีมของเขาพ่ายแพ้ให้กับทีมจากเยอรมันราบคาบและแทบปิดประตูเข้ารอบ 8 ทีมสุดท้ายเลยทีเดียว “พวกเขาเหนือกว่าเราทุกอย่าง ดังนั้นมันเป็นเรื่องที่ไม่น่าจะสบายใจสักเท่าไหร่ เราต้องเตรียมตัวสำหรับเลกสอง และเราไม่มีเวลาจมปรักกับเรื่องนี้ เราเห็นได้จากฤดูกาลก่อนที่ ลิเวอร์พูล เอาชนะ บาร์เซโลน่า เพื่อนผมหลายคนยืนชมเกมในคืนนี้ และคิดว่าพวกเขาจะส่งมอบพลังที่ดีให้กับผมได้” แลมพาร์ดกล่าวกับ BT Sport สำหรับ เชลซี มีโปรแกรมพบ บอร์นมัธ , ลิเวอร์พูล (เอฟเอ คัพ) , เอฟเวอร์ตัน , แอสตัน วิลล่า และจะกลับมาเล่นเลกที่สองกับ บาเยิร์น มิวนิค คืนวันที่ 18 มีนาคมนี้ เวลา 03.00 น. (เช้าวันพฤหัสบดี) ตามเวลาประเทศไทย ",negative
5,https://sport.mthai.com/football/416398.html,สถิติหลังเกม ลิเวอร์พูล vs เวสต์แฮม (24 ก.พ. 63),"สถิติหลังเกม พรีเมียร์ลีก วันจันทร์ที่ 24 กุมภาพันธ์ 2563 ลิเวอร์พูล 3-2 เวสต์แฮม ผู้ทำประตู: 1-0 ไวจ์นัลดุม 9′ / 1-1 ดิย็อป 12′ / 1-2 ฟอร์นาลส์ 54′ / 2-2 ซาลาห์ 68′ / 3-2 มาเน่ 81′ สนาม: แอนฟิลด์ บทสรุปเกม ลิเวอร์พูล เริ่มต้นได้ดีด้วยการออกนำจากลูกโหม่งของ ไวจ์นัลดุม แต่ เวสต์แฮม สามารถตีเสมอได้ทันควันจากลูกโหม่งเตะมุมของ ดิย็อป เท่านั้นยังไม่พอครึ่งหลังทีมเยือนแซงนำจาก ฟอร์นาลส์ หลังจากนั้นหงส์แดงเปิดโหมดพายุโหมเข้าใส่จนได้สองประตูที่ต้องการจาก ซาลาห์ และ มาเน่ จบเกม! ลิเวอร์พูล เฉือนชนะ เวสต์แฮม 3-2 ยังนำห่างอันดับสองอย่าง แมนฯ ซิตี้ เป็น 22 แต้มเท่าเดิม รายชื่อตัวจริงทั้งสองทีม ลิเวอร์พูล : อลิสซอน (GK) – อเล็กซานเดอร์-อาร์โนลด์ , โกเมซ , ฟาน ไดก์ , โรเบิร์ตสัน – ฟาบินโญ่ , เกอิต้า , ไวจ์นัลดุม – ซาลาห์ , มาเน่ , ฟีร์มิโน่ เวสต์แฮม : ฟาเบียนสกี้ (GK) – เอ็นเกเทีย , ดิย็อป , อ็อกบอนน่า , เครสเวลล์ – ไรซ์ , ซูเช็ค ,สน็อดกราสส์ , โนเบิล , ฟ.แอนเดอร์สัน – อันโตนิโอ   ",negative
6,https://sport.mthai.com/football/416380.html,เผยรายละเอียดชุดใหม่ ลิเวอร์พูล ซีซั่นหน้า,สำหรับ ลิเวอร์พูล เปลี่ยนแบรนด์ผลิตชุดแข่งจาก นิว บาลานซ์ มาใช้ ไนกี้ นับตั้งแต่ฤดูกาลหน้าด้วยมูลค่าสัญญา 30 ล้านปอนด์ต่อซีซั่น และเซ็นสัญญากับเป็นเวลา 5 ปีด้วยกัน ก่อนหน้านี้มีข่าวว่าชุดแข่งใหม่ของ ลิเวอร์พูล ภายใต้แบรนด์ของ ไนกี้ จะทำการเปิดตัวในวันที่ 1 มิถุนายนนี้ โดยล่าสุดเว็บไซต์ FootyHeadlines ได้เผยถึงรายละเอียดเพิ่มเติมของชุดแข่งใหม่ดังกล่าวว่า จะเป็นสีแดงทั้งชุดเช่นเดิมทั้งเสื้อ กางเกง และถุงเท้า ส่วนสีแดงนั้นจะเป็นเฉดสีเดียวกับชุดของทีมชาติโปรตุเกสนฟุตบอลโลก 2018 นอกจากนั้นจะมีการนำสีขาวมาใช้ประกอบในชุด นั่นก็คือ ตรงโลโก้ของสโมสร และโลโก้ของไนกี้ ขณะที่ริมแขนเสื้อ และรอบคอ จะเป็นสีขาวกับกับสีน้ำเงินอมเขียว ,
7,https://sport.mthai.com/football/416330.html,สถิติหลังเกม เลสเตอร์ ซิตี้ vs แมนเชสเตอร์ ซิตี้ (22 ก.พ. 63),"สถิติหลังเกม พรีเมียร์ลีก วันเสาร์ที่ 22 กุมภาพันธ์ 2563 เลสเตอร์ ซิตี้ 0-1 แมนเชสเตอร์ ซิตี้ ผู้ทำประตู: 0-1 ก.เฆซุส 80′ สนาม: คิงพาวเวอร์ สเตเดี้ยม บทสรุปเกม เลสเตอร์ เกือบนำตั้งแต่ 8 นาทีแรก วาร์ดี้ ใช้ความเร็วหลุดเข้าไปยิงบอลสวนตัว เอแดร์สัน แต่บอลไปชนเสาอย่างน่าเสียดาย หลังจากนั้นรูปเกมเป็น แมนฯ ซิตี้ ที่ขึงลุ้นประตูอยู่ฝ่ายเดียว แต่ทำอะไรไม่ได้ จบครึ่งแรกทั้งสองทีมยังเสมอแบบไม่มีสกอร์ 0-0 ครึ่งหลัง นาที 61 แมนฯ ซิตี้ ได้จุดโทษ กุนโดกัน ยิงบอลติดแขน แพรต เป็นแฮนด์บอล แต่จุดโทษของ อเกวโร่ โดน ชไมเคิล เซฟไว้ได้ ทำให้สกอร์ของเกมยังไม่ขยับ ถึงอย่างนั้นเรือใบสีฟ้ามาได้ประตูที่ต้องการ มาห์เรซ ไหลบอลให้ เฆซุส ยิงมุมแคบไม่มีเหลือในนาที 80 และเป็นประตูชัยให้ แมนฯ ซิตี้ บุกไปเอาชนะ เลสเตอร์ ซิตี้ 1-0 รายชื่อตัวจริงทั้งสองทีม เลสเตอร์ ซิตี้ : ชไมเคิ่ล (GK) – โซยุนซู , อีแวนส์ , ฟุชส์ – เปเรร่า , ตีเลอม็องส์ , แพรต , เมดิสัน , ชิลเวลล์ – อิเฮียนาโช่ , วาร์ดี้ แมนฯ ซิตี้ : เอแดร์สัน (GK) – วอล์คเกอร์ , แฟร์นันดินโญ่ , ลาปอร์กต์ , เมนดี้ – โรดรี , กุนโดกัน , เดอ บรอยน์ – มาห์เรซ , บ.ซิลวา , อเกวโร่   ",negative
