,URL,Content_title,Contents,Sentiment
0,https://football.kapook.com/news-37327,ทีมไหน ?! เอเย่นต์ เผย มิลินโควิช-ซาวิช ตัดสินใจไปลุย พรีเมียร์ลีก,"มาเตย่า เคซมัน อดีตกองหน้าเชลซี ที่ปัจจุบันรับหน้าที่เป็นเอเย่นต์ให้กับ เซอร์เกจ์ มิลินโควิช-ซาวิช กองกลางเนื้อหอมของลาซิโอ ได้ออกมาเผยว่า นักเตะในความดูแลของเขานั้นตัดสินใจไปแล้วว่าจะเลือกไปเล่นให้แมนยู จากรายงานของ goal.com เมื่อ 3 พฤษภาคม 2565 สำหรับข่าวที่ออกมานั้นมีรายงานว่า อดีตกองหน้าเชลซี ได้ไปให้สัมภาษณ์ว่า ตอนนี้ นักเตะในความดูแลของเขาอย่าง มิลินโควิช-ซาวิช มีข้อเสนอยื่นเข้ามามากมายจริง ๆ และกำลังเจรจากับ เปแอสเช แล้วก็ทางด้านของ แมนยู ทว่าตัวนักเตะได้ตัดสินใจไปแล้วว่าจะย้ายไปเล่นในอังกฤษ แน่นอนว่าหลังจากมีข่าว มิลินโควิช เตรียมย้ายไปลุยผลบอลสดกับทางแมนยูออกมาได้เพียงไม่กี่วัน ทางด้าน มาเตย่า เคซมัน ก็ได้ออกมาตอบปฎิเสธในเรื่องนี้ทันที โดยเจ้าตัวชี้ว่าคือข่าวปลอม มาเตย่า เคซมัน กล่าวว่า ""ผมบอกเลยว่านั่นเป็นข่าวปลอม ผมไม่ได้ให้สัมภาษณ์อะไรเลยนะที่ผ่านมา นักข่าวบางคนก็เกินไปนะกับเรื่องแบบนี้ ทำแบบนี้มันไม่เคารพกันเลยจริง ๆ ไม่เคารพเซอร์เกจ์ แล้วก็ไม่เคารพลาซิโอด้วย แย่มาก"" ทั้งนี้ ปัจจุบัน เซอร์เกจ์ มิลินโควิช-ซาวิช วัย 27 ปี ลงเล่นให้ ลาซิโอ มาแล้วถึง 291 นัด และทำได้ 57 ประตู นับว่าเป็นผลงานฟุตบอลวันนี้ที่ยอดเยี่ยมเอามาก ๆ แต่นักเตะเองก็มองว่ามันถึงเวลาแล้วที่เขาจะต้องออกไปหาความท้าทายใหม่ ๆ ดูบ้าง หลังอยู่กรุงโรมมา 7 ฤดูกาล ขอบคุณข้อมูลจาก : goal.com ภาพข่าว : AFP ",neutral
1,https://football.kapook.com/news-37326,กวินทร์ ธรรมสัจจานันท์ เผยความพร้อมของทีมชาติไทย ก่อนลุยซีเกมส์,"กวินทร์ ธรรมสัจจานันท์ กัปตันฟุตบอลทีมชาติไทยชุดซีเกมส์ ยอมรับว่าดีใจมากที่ได้รับโอกาสให้มาลุยการแข่งขันซีเกมส์ พร้อมกับชี้ว่าฟุตบอลวันนี้นักเตะทุกคนต้องพยายามช่วยเหลือกันเพื่อไปให้ถึงจุดหมายที่วางเอาไว้ จากรายงานของ facebook.com/FootballAssociationOfThailand เมื่อ 3 พฤษภาคม 2565 สำหรับ ตอง กวินทร์ ธรรมสัจจานันท์ มือกาวจากท่าเรือ ได้รับเลือกให้เข้ามาเป็นโควต้าผู้เล่นอายุเกินของทีมชาติไทยชุดไปสร้างผลบอลสดในซีเกมส์ แถมยังได้รับการแต่งตั้งให้เป็นกัปตันทีมอีกด้วย ซึ่งเจ้าตัวเองยอมรับว่าดีใจมาก และตอนนี้กำลังเร่งทำความรู้จักกับน้อง ๆ ทุกคนอยู่ เพื่อที่จะช่วยเหลือกันในการแข่งขันครังนี้ กวินทร์ ธรรมสัจจานันท์ กล่าวว่า ""ก็ดีใจครับ ที่ได้โอกาสเป็นหนึ่งในนักเตะชุดซีเกมส์ครั้งนี้ ก็ขอบคุณโค้ชมาโน่ กับ คุณแป้ง และทีมงานที่ให้ความไว้วางใจเลือกผมเข้ามา ส่วนน้อง ๆ อีกหลาย ๆ คน ผมก็ได้มีโอกาสทำความรู้จักเป็นครั้งแรก ก็จะพยายามทำความรู้จักให้เร็วที่สุด เพื่อช่วยเหลือกันต่อไป"" เจ้าตอง กับภารกิจล่าเหรียญทองซีเกมส์ ""ผมมองว่าเราอยากเอาประสบการณ์ที่ผ่านมามาช่วยเหลือทีมให้ได้มากที่สุด และแน่นอนว่าเราต้องคุยกัน บางอย่างน้อง ๆ ก็สามารถบอกผมได้ ฟุตบอลเมื่ออยู่ในสนามมันเท่ากันหมด ทุกคนต้องช่วยกันเล่น จากนี้ช่วงเวลาที่เหลือก่อนการแข่งขันทุกคนทำเต็มที่แน่นอน และทุกคนจะเตรียมความพร้อมให้ตัวเองเป็นอย่างดีแน่นอน"" ""ส่วนเรื่องความกดดัน โอเคมันมีอยู่แล้วทุกการแข่งขัน ซึ่งเราก็ต้องเตรียมตัวเองให้ดีที่สุด ครั้งนี้ก็เป็นอีกครั้งที่ไม่ใช่งานง่าย แต่นักเตะที่ถูกเลือกเข้ามา และสตาฟฟ์โค้ชทุกคน ก็มุ่งหวังที่จะทำงานกันอย่างเต็มที่ เพื่อสร้างความสุขให้แฟนบอลชาวไทย พวกเราทุกคนจะทำเต็มที่เพื่อแฟนบอลชาวไทยและทีมชาติไทย"" ทั้งนี้ ตารางบอลของ ทีมฟุตบอลชายทีมชาติไทย ชุดสู้ศึกมหกรรมซีเกมส์ ครั้งที่ 31 ที่ประเทศเวียดนาม อยู่ในกลุ่มบี ร่วมกับ มาเลซีย, กัมพูชา, สปป.ลาว และสิงคโปร์ โดยจะลงแข่งขันเกมแรกกับ ทีมชาติมาเลเซีย ในวันที่ 7 พฤษภาคม 2565 เวลา 19.00 น. ถ่ายทอดช่อง PPTV HD ขอบคุณข้อมูลจาก : facebook.com/FootballAssociationOfThailand ภาพข่าว : facebook.com/changsuek ",neutral
2,https://football.kapook.com/news-37325,สื่อเผยชื่อ 3 สโมสรที่ โมฮาเหม็ด ซาล่าห์ สนใจย้ายไปร่วมทีม,"สื่อในประเทศอังกฤษ รายงานออกมาว่า โม ซาล่าห์ ได้รับความสนใจจากหลายสโมสรในยุโรปจริง ทว่ามีเพียง 3 ทีมเท่านั้นที่เจ้าตัวสนใจจะย้ายไปร่วมทีม หากว่าไม่สามารถตกลงสัญญาใหม่กับลิเวอร์พูลได้ จากรายงานของ sportsmole.co.uk เมื่อ 3 พฤษภาคม 2565 สัญญาลุยผลผบอลสดของ โมฮาเหม็ด ซาล่าห์ กับทางลิเวอร์พูลจะหมดลงในซัมเมอร์ปีหน้า ทว่าในตอนนี้ยังไม่มีวี่แววว่าจะสามารถตกลงสัญญาใหม่กันได้ ทำให้หงส์แดงมองว่าพวกเขาอาจจะหาทางขายแข้งอียิปต์ออกไปซะก่อนเลยดีกว่า เพราะไม่อย่างนั้นอาจจะต้องเสียไปฟรี ๆ โดยไม่ได้อะไรเลย โดยรายงานจากสื่อได้เผยว่า โมฮาเหม็ด ซาล่าห์ เองก็ได้เล็งถึงสถานการณ์นี้ไว้แล้วเช่นกัน ทว่าเจ้าตัวก็ให้ความสนใจเพียงแค่ทีมอย่าง เปแอสเช, เรอัล มาดริด และบาร์เซโลน่า เท่านั้น หากว่าจะต้องย้ายออกจากลิเวอร์พูล ทั้งนี้ ดูเหมือนว่า เปแอสเช จะมีภาษีมากกว่าทีมอื่น ๆ เนื่องจาก ดาวยิงวัย 29 ปี มองว่าเขาน่าจะได้ประสบการณ์ที่ดีมาก หากว่าได้ฝึกซ้อม และลงเล่นร่วมกับเหล่าแข้งซุปตาร์รายอื่น ๆ ขอบคุณข้อมูลจาก : sportsmole.co.uk ภาพข่าว : AFP ",positive
