,URL,Content_title,Contents,sentiment,word_search,word_count,same_domain,diff_domain
10,https://talksport.com/football/1090015/liverpool-fans-proud-jamie-redknapp-manchester-united-supporters-opposite/,"Liverpool fans ‘proud’ to watch team this season, says Jamie Redknapp, who adds Manchester United supporters are feeling the ‘complete opposite’","Jamie Redknapp says Liverpool fans are ‘proud’ to watch their team at the moment, while Manchester United supporters are feeling the ‘complete opposite’. The Reds beat their fierce rivals 4-0 at Anfield on Wednesday, just months after hammering them 5-0 at Old Trafford.  That win sent Jurgen Klopp‘s side to the top of the league – potentially only until Manchester City play Brighton on Wednesday – and the Reds are still in contention for an unprecedented quadruple. As an ex-Liverpool player and fan himself, Redknapp revealed his pride at watching them play, whilst praising the players and the manager for their performances and success this season. “It was agreat performance, especially in the first half, they were just incredible,” he told talkSPORT. “The tempo they played that, they were just another on a completely different level to Manchester United. “They are a team that’s just full of quality players, good individuals, great professionals, they work hard for each other when they haven’t got the ball, they go chase it and win it back. “When you look at that front three, they could have massive egos but they don’t play like that. They’re just a wonderful team to watch.    “If you’re a Liverpool fan, and obviously I’m biased because it’s my team, you’re so proud when you watch them. You are so proud of that team and everything that they encapsulate. “I think the manager deserves so much credit for that.” As for United, they now look out of the race for the top four and could be in the Europa League or even in the Europa Conference League next season. Their fans have been booing their players – including the outgoing Paul Pogba at the weekend – and seem completely disconnected from the club.  Redknapp added: “On the flip side, listening to you this morning, a lot of Manchester United fans are completely the other way when they watch their team. “There’s no real love for that team right now. They’re just at the complete opposite end of the scale.” Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,3,66,76
11,https://talksport.com/football/1068985/premier-league-goalscoring-duos-harry-kane-heung-min-son-history-tottenham-arsenal-chelsea-man-city/,Harry Kane and Heung-min Son record: The five greatest goalscoring combos in Premier League history as Tottenham duo make history,"Harry Kane and Heung-min Son continued to display their telepathic link up on Saturday as Tottenham beat Aston Villa. Son scored a hat-trick and Kane set him up for one of those as Spurs recorded a huge 4-0 victory over Steven Gerrard’s side. The duo broke the record for combined goals in February during a 4-0 win over Leeds, and after the game, Kane hailed his relationship with Son. He said: “We’ve being playing with each now for a long long time, we just understand each others games well. “When I drop deep, Sonny knows where to run and hopefully I’m able to put him in. “We enjoy playing together.” On Saturday, the duo moved onto 40 combined goals, four clear of Frank Lampard and Didier Drogba. Kane and Son also broke the record for the most combined goals in a season during the 2020/21 campaign. The pair notched 14, which beat Alan Shearer and Chris Sutton’s 13 goal contributions during the 1994/95 campaign. With that in mind, let us look at the Premier League’s other deadly duos that Son and Kane have surpassed. The English duo joined Spurs at the same time in 1992 and spent five years together before Sheringham moved to Manchester United. However, in 2001 he returned to White Hart Lane to link up with Anderton once more and the duo combined for a respectable 27 goals. Given that Anderton only scored just over 30 goals in his time with Spurs, he was often the man to provide the assist for Sheringham. They certainly helped Tottenham at the time and both became popular figures among Spurs supporters.  The French pair will be forever remembered as Arsenal legends after they were part of the 2003/04 ‘Invincibles’ team. Henry and Pires had an incredible understanding on the pitch and they often linked up to score some memorable goals for the Gunners. The two played with each other for six years and contributed to an enormously successful time at Arsenal. Twenty-nine combined goal contributions is very impressive – and they could have had at least one more had they not messed up a now infamous penalty against Manchester City in 2005! Despite this, Henry and Pires were a magical duo that often caused problems for even the best teams in the Premier League.  These two are a much more recent duo, with their last game together coming in the 2019/20 season. Aguero and Silva were lethal, and though it was often the latter setting up the former, the duo were equally devastating to play against. In total, Aguero and Silva played over 200 Premier League games together. The Argentine set the Spaniard up on his league debut in a 4-0 win over Swansea in 2011, and they just went from there. In their time at the Etihad, Aguero and Silva established City as a new power in world football and won the league four times.  Lampard and Drogba were the Premier League’s deadliest duo until earlier this year when Son and Kane surpassed them. Both were incredible players that brought a lot of success to Chelsea. They played together from 2004 all the way up until 2012 and helped Chelsea win the Premier League three times. Their goals were quite evenly split but Drogba did score slightly more than Lampard, with the former England man providing the ammunition. Lampard and Drogba might not hold the Premier League record anymore but they will never be forgotten at Stamford Bridge.  Kane and Son have played 187 games together in the Premier League, with their first game back in 2015. Since then, they have combined for 40 goals. This is incredible but what makes it even better is that Kane and Son didn’t contribute to a goal together until the 2016/17 season. Since Son set Kane up in a 4-0 win over Stoke in September 2016, the duo haven’t looked back and are now record breakers. Given that Kane is 28 and Son is 29, who knows how many more times they could combine. The duo are evenly split in terms of who has scored the goals, but in recent times, Kane has become more of a provider for Son, which reflects his development as a player. There are not many more exciting duos in the world at the moment than Kane and Son, so long may this partnership continue.  Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,0,63,76
12,https://talksport.com/football/1089489/trent-alexander-arnold-lucky-confrontation-david-de-gea-liverpool-man-utd/,Trent Alexander-Arnold ‘lucky’ to escape punishment for on-pitch confrontation with David de Gea during Liverpool win over Premier League rivals Manchester United,"Trent Alexander-Arnold could have been sent off for his confrontation with goalkeeper David de Gea during Liverpool’s 4-0 win over Manchester United. The hosts made a fast start at Anfield and never looked back, taking the lead in the fifth minute as Luis Diaz slotted home, before two goals from Mohamed Salah and one from Sadio Mane completed the rout.  However, things threatened to boil over in the immediate aftermath of the opener as Alexander-Arnold and De Gea squared up to each other. Replays show after Diaz netted, Alexander-Arnold kicked the ball in the Red Devils goalkeeper’s direction and it appeared to brush the Spaniard’s face. De Gea was understandably upset by this and the pair had to be separated by referee Martin Atkinson, who then had stern words with the Reds defender. And talkSPORT’s Adrian Durham suggested Alexander-Arnold was fortunate to just get a talking to. Durham said on commentary for talkSPORT: “Trent Alexander-Arnold blasts the ball and it just whistles past David de Gea’s face, who’s not happy and rightly so as well. “I actually think Trent’s a lucky boy because if that smacks De Gea in the face he’s in big trouble.” 👀 David De Gea wasn’t happy with Trent Alexander Arnold after #LFC’s opener #LIVMUN pic.twitter.com/LAfIuaOzlY Sunderland legend Micky Gray added: “Absolutely. I think he had a word with Martin Atkinson, who seemed to say he saw it and if it happens again he’s in big trouble. “You just don’t need to do it… you don’t need to rub it in any more.” Meanwhile, football hard man Graeme Souness thinks Naby Keita should have been red carded for his apparent stamp on Jesse Lingard. “Liverpool [have] got lucky. It wouldn’t have affected the score but this was a sending off,” he said. ‘He would have got a suspension. That’s a red card,” former United captain Roy Keane added. Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,2,68,72
13,https://talksport.com/football/1089810/man-united-liverpool-bruno-fernandes-premier-league/,"Manchester United ‘were in awe’ of and ‘admired’ rampant Liverpool, says Michael Gray, as Bruno Fernandes reveals the difference between the Premier League rivals","Manchester United showed no fight against Liverpool as they were steamrollered by their rivals at Anfield. Jurgen Klopp‘s side ran rampant to win 4-0 win and go top of the Premier League table.  Whilst Liverpool’s stellar performance was celebrated, United were subject to even further questioning on just what’s going so wrong for them. “I pretty much saw what I think I’ve seen all season from Manchester United, it just wasn’t a very good performance for me,” commentator Micky Gray, who was at the game for talkSPORT, said. United were once the dominant Premier League team like Liverpool and Man City are now. However, times have changed, and United have arguably been under performing since the departure of manager Alex Ferguson in 2013. And last night’s loss summed up how times have changed at Old Trafford. “I’ve seen it over the years when Manchester United were dominant. At least Liverpool had a bit of fight about them and they took the game to Manchester United,” Gray continued. “I mean that’s two games now home and away when they played against Liverpool, with a deficit of 9-0, where I’ve just not seen any fight at all with this Manchester United squad.”   High-flying Liverpool waited 30 years for a league title when they won in 2020. However, they still managed to challenge the Red Devils during their heyday. And Gray suggested the current United squad were ‘in awe’ of their rivals’ ability to dominate the north-west derby. “The movement of Liverpool, Manchester United were switching off, you know, these little given goals,” he said. “Manchester United were stood there admiring what Liverpool were doing instead of doing their own jobs… they just all switched off.” One of the key issues at Old Trafford cited by fans is not bringing in quality signings and not offloading those who don’t want to be there, something that was highlighted by Gray. “I think it’s going to take them four, five, maybe six transfer windows to actually get them back to where they need to be,” he said. One of the players whose performances have been below par this season is Bruno Fernandes, and the Portugal international opted to revealed why there is an ever-growing gap between his side and Liverpool in his post-match interview. “Liverpool are fighting for the title. We are fighting for nothing. That is the difference.” Fernandes said.  “It’s a bad result once again. Apologies to the fans but that will never be enough. We represent a big club, we are competing till the end and we have to compete. “No one can put their head down now and think that I just want to have vacations or whatever. “They have to all of us have to understand that we have something to fight at least for the badge.” Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,10,65,74
14,https://talksport.com/football/1089904/chelsea-arsenal-results-premier-league/,Chelsea haven’t lost three home games on the bounce since Arsenal beat them in 1993,"Chelsea are keen to cement third place by returning to winning ways on Wednesday night when they take on Arsenal at Stamford Bridge. Thomas Tuchel’s side, fresh off the back of their 2-0 victory over Crystal Palace in the FA Cup semi-final on Sunday, are now tasked with defeating Mikel Arteta’s men. The Blues head into the clash in south west London having lost two matches in succession at Stamford Bridge. Returning after the international break, they suffered a shock 4-1 defeat at home to Brentford, before losing 3-1 against Real Madrid in the Champions League. Another defeat on Wednesday night, would represent the first time in 29 years they have lost three successive home games in all competitions. Coincidently, Arsenal were the opponents back in November 1993 in the third match, as Alan Smith and Ian Wright both netted, securing a 2-0 victory for the Gunners. Smith scored past goalkeeper Dmitri Kharin on 27 minutes, before Wright fired home from the penalty spot just before half-time to inflict misery on Chelsea. The hosts, however, are looking to record their first league double over Arsenal since the 2015/16 season.  Chelsea defeated Arsenal 2-0 at the Emirates back in August with Romelu Lukaku and Reece James on the scoresheet. Arsenal, meanwhile, who are eight points behind their opponents, suffered a 1-0 defeat to Southampton at the weekend, which inflicted a third consecutive defeat on Mikel Arteta’s side. Chelsea boss Tuchel insists his side will give it their all and are fully focussed on trying to finish as high as possible. “I am a bit afraid that I don’t share your opinion about what is sure and what is not! Sure we don’t become second, sure we don’t finish fourth – I’m not sure about it until the season is finished”, the German told reporters.  “We will fight hard. We have a crucial four matches coming in another short period of time within like two weeks – Arsenal, West Ham, Man United, Everton. “Two home, two away. Crucial matches given the task where we want to be and what we want to achieve. I agree with you that it is a big challenge in terms of physical challenge but also mentally to now dive in the next competition and in the main competition – Premier League. “Given the fact it seems like things are pretty safe but they can turn so, so quickly with the schedule. We want to play a physical game again tomorrow, want to demand again from the team. “I accept it is very demanding and challenging for everybody but at the same time it’s what you sign up for when you sign up for Chelsea. We demand special things, we want to be a special group. “We have to trust the players can overcome again and compete with teams who are maybe have more days to prepare, less games in their legs and still on us to push the standards and level.” Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,0,60,70
15,https://talksport.com/football/1089858/man-united-news-simon-jordan-liverpool-premier-league/,Manchester United given scathing indictment by Simon Jordan after their display against Liverpool who claims they ‘cheated the fans and the club’,"Simon Jordan did not hold back on his assessment of Manchester United’s players in their defeat to Liverpool. The Red Devils were well beaten at Anfield and were woeful from the first minute to last, registering two shots and having just 28 percent possession of the ball in the 4-0 loss.  Inquest’s have also taken place, with Bruno Fernandes leading an investigation into the display in the dressing room at full-time. It was a miserable evening for the Old Trafford club who also had their wounds rubbed in salt by Liverpool supporters. And speaking on White and Jordan, the co-host weighed in on his opinion of the game, and felt the players ‘cheated the fans and the club’. “It’s very difficult to look at that Man United side from the coach down to the players on the pitch,” the former Crystal Palace chairman said.“From picking Phil Jones in a formation that he’s not overly comfortable with and hasn’t played in for some time, and isn’t up to speed in, is probably not the ideal coaching methodology. “Through to the players’ performance on the pitch, their inability to close space, or want to seem to compete with Liverpool, unexplainable.  “These players are cheating the fans that are going to watch them,” he added. “They are cheating the club. “I think they are, because the one thing you can always do is apply yourself. “If you’re not good enough as a unit, not good enough as a team and the opposition against you is better then you will lay something on them.  “The only kid that laid something on them was Hannibal [Mejri] when he came on, never was there a more fitting name, he came on and put it about. “And ultimately, Gary Neville was right to talk about the fact that he was running around and trying to put his foot into people, and perhaps we don’t want to see some of that. “But at least there was some competitive spirit and pride playing for a football club. “And you look at them, from [Marcus] Rashford all the way back, there was not enough about them.  “They didn’t compete, and I do not know what other word you can use. “If you are being paid to do something, and you’re not doing it week-in-week-out, week-in-week-out, and you’ve got people schlepping across the country to see you play, then you are cheating somebody.” Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,3,66,74
16,https://talksport.com/football/1088403/manchester-city-v-brighton-live-commentary-team-news-kick-off-time-how-to-follow-pep-guardiola-graham-potter/,Manchester City v Brighton LIVE: Pep Guardiola’s side look to hit back after Liverpool go top with Man United demolition – full commentary on talkSPORT,"Manchester City host Brighton in the Premier League on Wednesday night looking to return to the top of the table. Pep Guardiola’s side lost to Liverpool in the FA Cup semi-final at the weekend and then slipped behind them in the league, after they demolished Manchester United 4-0 at Anfield on Tuesday night. If the Citizens had been playing Brighton a few weeks ago, you would have said this should be an easy home win. But City have gone three games in all competitions without a win and Brighton are flying, having seen off both Arsenal and Tottenham away from home in their last two games. Graham Potter has the Seagulls back on track after rough run of a form and a top-ten finish is within their sights. Recent history is massively stacked in City’s favour, though, as they have won ten of the last 11 meetings between the two, while the last time they failed to beat Brighton at home was in 1982. Since then, Brighton have visited City eight times and lost every game.  This Premier League clash will take place at the Etihad Stadium on Wednesday, April 20. The match will be exclusively live on talkSPORT and coverage will start at 7pm with Adrian Durham. Commentary will come from Sam Matterface and former Republic of Ireland midfielder Matt Holland. To tune in to talkSPORT or talkSPORT 2, click HERE for the live stream. You can also listen in the following ways:  City are still without England full-back Kyle Walker due to an ankle injury. Playmaker Kevin De Bruyne (foot) has been passed fit and centre-back Ruben Dias could return for the first time since March 1 after two games as an unused substitute. Ilkay Gundogan (knee) has overcome a knock and Ederson is likely to return in goal after Zach Steffen played in Saturday’s FA Cup semi-final loss to Liverpool. Brighton are without Yves Bissouma, who starts a two-match suspension for reaching 10 yellow cards. Fellow midfielder Steven Alzate missed the win at Tottenham through illness but is back in training and could be involved. Centre-half Shane Duffy is still out with a thigh injury. Manchester City provisional squad: Ederson, Steffen, Carson, Cancelo, Stones, Ake, Laporte, Dias, Zinchenko, Gundogan, Fernandinho, Rodri, Sterling, De Bruyne, Silva, Mahrez, Grealish, Foden, Jesus, Delap, Lavia, McAtee. Brighton provisional squad: Sanchez, Steele, Lamptey, Cucurella, Dunk, Veltman, Offiah, Webster, Mac Allister, Alzate, Mwepu, Lallana, Caicedo, Gross, March, Sarmiento, Trossard, Welbeck, Maupay.  City saw their hopes of a treble ended as they were beaten by Liverpool in Saturday’s FA Cup semi-final at Wembley. Manager Guardiola had made seven changes for the game as his players felt the effects of the previous Wednesday’s bruising Champions League game at Atletico Madrid and the Spaniard remains comfortable with his decision. Asked if he had any regrets after coming in for some criticism, he said: “No. I understand the opinions of my fans. They have all my respect to give their opinions but my selection was for many reasons. “Kevin (De Bruyne) wasn’t ready, Kyle (Walker) wasn’t ready, (Ilkay) Gundogan wasn’t ready. They (the players who played) were ready.” Guardiola was also quizzed on reports City have agreed a £500,000-a-week contract with Erling Haaland ahead of the clash with Brighton. Speaking at a press conference, the City boss said: “No answer to your question.” Pushed further, he added: “No answer about these questions. I have another concern and business in my head right now (than) to think what will happen in this club next season.” Brighton manager Graham Potter, meanwhile, said ahead of the game. “City are an amazing side. The way they played the second half at Wembley showed a lot about their quality and character. “Pep has been there a while, but the message from him has never suffered, from a coaching perspective it’s incredible.” Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,3,53,74
17,https://talksport.com/football/1089710/sadio-mane-liverpool-assist-manchester-united-luka-modric-pass/,Sadio Mane’s assist against Manchester United was good but not as good as Luka Modric’s ‘pass of the decade’,"Sadio Mane’s superb assist in Liverpool’s 4-0 destruction of Manchester United has been the subject of social media hysteria but Ally McCoist believes Luka Modric’s sublime pass for Real Madrid against Chelsea last week tops it. Mane produced a stunning pass on the turn to tee up Mohamed Salah for Liverpool’s second goal in the Premier League clash, which came just six days after the football world purred over Modric’s outside-of-the-foot assist for the 13-time European champions.  Ex-Rangers striker McCoist called it the ‘pass of the decade’ as he set up Rodrygo as Chelsea were dumped out of the competition and he thinks it is still the best. “Brilliant pass, but not as good as pass of the decade. But it was a brilliant pass; I’m accepting that,” he said when a listener asked him how he thought they compared. It was the Senegal international’s second assist of the season and arguably his most important, setting the tone for Jurgen Klopp’s men to put a lacklustre United to the sword at Anfield. Mane put the game beyond any doubt in the 68th minute when he fired low past David de Gea despite United enjoying their best spell of possession in the lead up to the goal. The goal took Mane’s goals total up to 14 for the season – a solid return despite missing a month of the season after winning the Africa Cup of Nations with Senegal.  McCoist was also full of praise for Mohamed Salah’s composed touch and finish from Mane’s pass. “It’s spinning really awkwardly as it arrives at him, so his touch has got to be perfect. Honestly, what a touch it is from Salah and the finish is superb,” McCoist added. Salah added his second goal of the night five-minutes from time to take his tally for the season to 22, five goals ahead of Tottenham’s Son Heung-Min in the race for the Golden Boot. The Egyptian forward was back amongst the goals after a goal drought that saw him go six games without finding the net, and the league’s top scorer looks to have found his groove once more ahead of Sunday’s Merseyside derby against Everton at Anfield. Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,2,66,70
18,https://talksport.com/football/1089799/david-gandy-wellwear-tottenham-arsenal-laura-woods-thomas-tuchel-model/,"Tottenham fan David Gandy cheekily puts Mikel Arteta bottom of the ‘best dressed’ Premier League managers to the horror of Arsenal fan Laura Woods, but there’s no room for former model Thomas Tuchel at Chelsea","Super model David Gandy showed where his loyalties lay when he joined talkSPORT to rank the best dressed managers. The Tottenham fan, 42, is known for being the face of multi-million pound campaigns for brands like Dolce & Gabbana, while he now has Wellwear, his own clothing line so he knows what he’s talking about.   But the Essex-born Gandy let his own love of Spurs cloud his judgement when he put Arsenal’s Mikel Arteta at the bottom – much to presenter and Gooner Laura Woods’ disappointment. “It terms of the worst, it is Mikel Arteta”, Gandy said laughing on the Breakfast show. “I am a Spurs fan, who else is going to be bottom of the list?” He also appeared at pains to suggest Aston Villa manager is not up to scratch. “I mean I Iove Steven Gerrard, but the dress sense, it is a bit geography kind of stand-in teacher. He is second from bottom. “I love [Watford boss] Roy Hodgson as well, it is lovely as he is always in a shirt and tie, the old school which I love.”  The fashion icon later ranked his top three well dressed, with Leicester City manager Brendan Rodgers coming third in his list. “I have met him in person a couple of times, and he is well dressed. He actually gets it right, he mixes it well. “He mixes the tie, the suit, and then it is the bomber jacket which he goes with a few times. He is not the kind of typical team tracksuit wearer.” Second in line for the model was Newcastle boss Eddie Howe. “He is just a good looking guy”, Gandy explained.    “He is one of those, has the good looks and pulls off anything I think.” It come of no surprise that Antonio Conte was his no.1 dressed manager. “Number one, you probably have to go for a European manager, and having looked through, Antonio Conte is number one”, he said smiling. It is a surprise that both Scott Parker or Thomas Tuchel, who was a model in his younger days, made the grade. Parker may not be in the Premier League yet, but the young manager, 41, is on the brink of guiding Bournemouth back to the big time this season, with his side currently second in the Championship. But unless he takes over from Conte in the White Hart Lane dugout, he’ll have his work cut out for him to get on this list. Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,0,64,79
19,https://talksport.com/football/1089747/liverpool-vs-man-united-stats-fans-pass-premier-league/,Liverpool fans mock Manchester United players by cheering every pass as they waited for second half to begin,"As if it couldn’t have been any worse for Manchester United at Anfield, Liverpool fans go and do this. Already 2-0 down at half-time, the visiting players were seemingly mocked by the home supporters – before the game even restarted.  Both teams were passing the ball about after a delay to the second half as referee Martin Atkinson had issues with his communication headset. And to compound the Man United players’ misery, fans on the Kop started to shout ‘ole’ when Bruno Fernandes and co. knocked it about to each other. It was one of many humiliating moments and some on Twitter joked it was United’s most productive period of play. A clip of the exchange was posted by Paul Machin of Redmen TV, who wrote: “That was United’s best spell of the whole game.” Goals from Sadio Mane, Luis Diaz and a brace from Mohamed Salah gave Liverpool a resounding victory. For the time being, the win put them top of the Premier League, but Jurgen Klopp’s side will drop back down to second if Man City win at Brighton. It’s also the first time since the 2013/14 season the 19-time league champions secured the double over bitter rivals United. This is it in case it didnt get shown on the telly. 😂 pic.twitter.com/U9owv1lx8P But without a doubt, the manner of the victories on this occasion were far more embarrassing, as Liverpool scored nine goals in the two meetings without reply. The Red Devils were particularly poor in the first half, where they did not register a shot. It didn’t get any better at full-time either as the visitors had just two efforts on goal, on one target and had only had 28 per cent possession. “It’s embarrassing, it’s disappointing, maybe even humiliating,” United boss Ralf Rangnick said afterwards. “We have to accept Liverpool are six years ahead of us now.” Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG   ",positive,liverpool,4,61,70
20,https://talksport.com/football/1088451/everton-v-leicester-city-team-news-live-stream-kick-off-time-how-to-follow-tv-channel-frank-lampard-brendan-rodgers/,"Everton v Leicester City team news and live stream: Frank Lampard continues bid to save Toffees from relegation, Foxes look to bounce back after defeat to Newcastle United – kick-off time, latest news, how to follow","Everton welcome Leicester City to Goodison Park on Wednesday night in the Premier League as they look to stave off relegation. The Toffees are three points clear of the drop zone with a game in hand on Burnley and a win would go a long way to securing their top-flight future. Weirdly, this is the first meeting between the two this season because of Covid postponements and it is an important game for both sides. Leicester will be looking to bounce back from their defeat at St James’ Park to Newcastle United. The Foxes were unbeaten in three and will now look to get back on track against an Everton side fighting for their lives. The Toffees have been awful away from home for a long time, but they have won their last two league fixtures at Goodison Park, so those points have been crucial in their battle to stay up. The Toffees have also beaten the Foxes in three of the last four league meetings at Goodison, so recent history is on their side.  This Premier League game will take place on Wednesday, April 20 The match at Goodison Park is scheduled to kick off at 7:45pm. Rodgers has only beaten Lampard as a manager once in four meetings. Unfortunately, you can’t watch this game if you live in the UK as it hasn’t been selected for broadcast by Sky Sports or BT Sport. However, highlights will be available on the Sky Sports website and app shortly after the end of the match and then later on Match of the Day. Updates will also be live on talkSPORT throughout the afternoon whiletalkSPORT.com will be running a live blogto follow all the action. To tune in to talkSPORT or talkSPORT 2, click HERE for the live stream. The home side have quite a few injury concerns to key players and that could make their task harder. Yerry Mina hasn’t played since February with a hamstring injury, while Donny van de Beek hasn’t played since withdrawing from the West Ham match just before kick-off. The Toffees are also set to be without Tom Davies, Nathan Patterson and Andros Townsend until the end of the campaign. Meanwhile, the away side will definitely be without Wilfried Ndidi and possibly Jamie Vardy. The former England international hasn’t played since March due to a knee injury and is a big doubt for this game. However, we could see Jonny Evans and Wesley Fofana return to the centre of defence after both were rested at the weekend. Timothy Castagne and Ricardo Pereira will also be pushing to start as will James Maddison after his winning goal against PSV in the Europa Conference League last Thursday. So, Rodgers could make quite a few changes from the side that lost on Sunday.  Sky Bet: Bet £10 Get £30 in Football Free Bets – CLAIM HERE NEW CUSTOMERS ONLY. FIRST SINGLE & E/W BET ONLY. ODDS OF 1/1 OR GREATER. 3 x £10 BET TOKENS. FREE BET STAKES NOT INCLUDED IN RETURNS. FREE BETS ONLY REDEEMABLE ON FOOTBALL. FREE BETS ARE NON-WITHDRAWABLE. NO FREE BET EXPIRY. ELIGIBILITY RESTRICTIONS AND FURTHER T&CS APPLY. 18+. BEGAMBLEAWARE.ORG ",positive,liverpool,0,64,72
